id,output_front,output_back,xsize,ysize,category,scene_back,scene_front,cardframe_back,cardframe_front,graphic1,graphic2,animation,frames,fps,start_frame,name,body,hair,hair2,body_id,face,leg,silkpattern,silkcol1,silkcol2,sire_id,dam_id,breeder,trainer,description,life,lifewin,liferec,lifedollar,year1,year1title,year2,year2title,year3,year3title,year4,year4title,colour_text,_id,bucket,owner_id,user_horse_id,orig_ghuid,gen,texture_id,face_mark_id,leg_mark_id,trainer_id,gender,age,energy,happiness,conditioning,grade,bloodline,race_tokens,skill_points,train_points,min_speed,norm_speed,inc_speed,over_inc_speed,tpoints_speed,min_stamina,norm_stamina,inc_stamina,over_inc_stamina,tpoints_stamina,min_acceleration,norm_acceleration,inc_acceleration,over_inc_acceleration,tpoints_acceleration,skill_first_out,skill_front,skill_rail,skill_breezing,skill_working,skill_drafting,skill_turning,skill_dueling,skill_overtaking,skill_final_kick,skill_closing,speed_traits,stamina_traits,acceleration_traits,sire_ghuid,dam_ghuid,trait_small_size,trait_avg_size,trait_big_size,trait_colossus_size,trait_high_stride,trait_pony_strider,trait_silky_stride,trait_long_strider,trait_rip_quarters,trait_muscular,trait_athletic_build,trait_plenty_of_bone,trait_turf_lover,trait_dirt_digger,trait_comp_driver,trait_turner,trait_comf_runner,trait_quick_speed,trait_sprinter,trait_miler,trait_marathoner,trait_muddy_runner,trait_nice_and_hot,trait_cold_killer,trait_wet_winner,trait_leader,trait_hunter,trait_del_motivation,trait_starter,trait_jockeying,trait_finisher,trait_learner,locus_ext,locus_gray,locus_kit,train_user_xp_reward,overtrain_user_xp_reward,train_user_coins_cost,train_user_ices_cost,train_horse_energy_cost,train_horse_conditioning_gain,train_horse_happiness_gain,train_horse_happiness_drop,train_points_pool,train_points_free_pool,train_points_coins_pool,train_points_ices_pool,train_point_free_cooldown,train_point_coins_cooldown,train_point_ices_cooldown,energy_repl_interval,energy_repl_amount,feeding_cooldown,caring_cooldown,tiredness_cooldown,tiredness_horse_happiness_drop,skill_points_pool,race_tokens_pool,nft_token_id
104422,104422.mp4,104422b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-1064,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,None.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,28911075333,28920774661,,,,,,,,,,,,,,,,Chestnut,104422,43,0,0,0,1,68,0,1,16,0,0,100,100,100,2,3,3,0,200,56,65,3,0.20,0,64,71,3,0.20,0,58,65,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7714445,9324626,11188630,28911075333,28920774661,36,95,7,0,23,79,29,7,35,94,9,0,26,51,42,44,35,32,18,19,54,36,38,40,33,42,36,37,35,35,44,34,5,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104423,104423.mp4,104423b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-1065,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStar_01.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,28382068741,28391768069,,,,,,,,,,,,,,,,Chestnut,104423,43,0,0,0,1,68,6,4,3,0,0,100,100,100,2,3,3,0,200,55,66,3,0.20,0,67,70,3,0.20,0,56,63,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7460429,9324626,11180502,28382068741,28391768069,36,95,8,0,22,78,30,7,39,99,3,0,57,19,40,44,40,44,18,18,48,42,35,42,34,43,40,39,42,41,35,32,6,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104424,104424.mp4,104424b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-1066,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStripe_03.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,27587248133,27596947461,,,,,,,,,,,,,,,,Black,104424,43,0,0,0,1,66,3,4,23,1,0,100,100,100,2,3,3,0,200,58,67,3,0.20,0,56,69,3,0.20,0,56,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7714446,9058322,11192725,27587248133,27596947461,32,90,14,0,31,89,16,0,35,94,9,0,20,47,33,32,34,33,25,47,18,36,37,29,31,33,33,29,39,33,32,32,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104425,104425.mp4,104425b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-1067,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStar_01.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,27312521221,27322220549,,,,,,,,,,,,,,,,Bloody Bay,104425,43,0,0,0,1,65,6,3,6,0,0,100,100,100,2,3,3,0,200,59,68,3,0.20,0,59,71,3,0.20,0,57,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726670,9844753,11188758,27312521221,27322220549,30,88,17,0,26,83,24,3,34,93,10,0,58,20,33,44,44,42,24,60,19,40,43,37,38,35,36,36,32,33,36,40,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104426,104426.mp4,104426b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-1068,hrs_bodyDarkBeacon_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,69,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,28370010117,28370272261,,,,,,,,,,,,,,,,Dark Bay,104426,43,0,0,0,1,69,7,4,20,1,0,100,100,100,2,3,3,0,200,65,67,3,0.20,0,56,63,3,0.20,0,62,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7194189,9058257,11442711,28370010117,28370272261,28,85,22,1,39,99,3,0,31,89,16,0,44,25,39,30,32,38,53,19,18,38,36,37,38,34,32,40,37,38,39,29,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104427,104427.mp4,104427b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-1069,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,28896919557,28897181701,,,,,,,,,,,,,,,,Chestnut,104427,43,0,0,0,1,68,7,4,25,1,0,100,100,100,2,3,3,0,200,63,67,3,0.20,0,55,61,3,0.20,0,65,68,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7984718,9582546,11454870,28896919557,28897181701,29,86,19,0,42,103,0,0,26,83,24,3,51,23,32,38,34,35,50,19,22,31,29,30,29,32,31,33,31,30,30,29,5,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104428,104428.mp4,104428b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-1070,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStar_02.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,28629532677,28620357637,,,,,,,,,,,,,,,,Brown,104428,43,0,0,0,1,67,8,4,23,1,0,100,100,100,2,3,3,0,200,65,70,3,0.20,0,54,64,3,0.20,0,63,69,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7984782,9840594,10926485,28629532677,28620357637,24,80,28,6,39,99,3,0,26,83,24,3,25,46,39,29,34,33,45,16,17,30,35,29,39,38,36,31,39,30,38,31,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104429,104429.mp4,104429b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-1071,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_02.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,27311472645,27311734789,,,,,,,,,,,,,,,,Bay,104429,43,0,0,0,1,64,8,2,14,1,0,100,100,100,2,3,3,0,200,57,69,3,0.20,0,57,66,3,0.20,0,59,65,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7984718,9316369,10926486,27311472645,27311734789,30,88,17,0,34,93,10,0,34,93,10,0,57,23,29,29,37,37,16,52,16,31,30,40,30,29,29,34,40,36,32,34,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104430,104430.mp4,104430b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-1072,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStar_04.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,27328249861,27328512005,,,,,,,,,,,,,,,,Brown,104430,43,0,0,0,1,67,10,1,14,1,0,100,100,100,2,3,3,0,200,61,70,3,0.20,0,62,74,3,0.20,0,59,74,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7464590,9324562,11704855,27328249861,27328512005,26,83,24,3,20,75,34,10,22,78,30,7,29,55,35,42,43,46,24,52,20,36,39,45,37,36,48,43,40,47,40,46,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104431,104431.mp4,104431b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-1073,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStripe_03.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,28378923013,28388622341,,,,,,,,,,,,,,,,Bay,104431,43,0,0,0,1,64,3,3,11,0,0,100,100,100,2,3,3,0,200,58,67,3,0.20,0,68,77,3,0.20,0,56,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7976526,9582674,11704725,28378923013,28388622341,32,90,14,0,12,65,47,19,35,94,9,0,56,23,37,43,41,45,22,26,60,37,41,43,41,35,42,38,44,40,46,41,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104432,104432.mp4,104432b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-1074,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStar_02.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,27070824453,27071086597,,,,,,,,,,,,,,,,Brown,104432,43,0,0,0,1,67,8,2,7,0,0,100,100,100,2,3,3,0,200,60,70,3,0.20,0,61,69,3,0.20,0,59,73,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7984718,9590802,10922390,27070824453,27071086597,27,84,23,2,28,85,22,1,24,80,28,6,50,19,40,38,33,32,26,49,26,38,40,37,40,34,32,37,37,33,39,36,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104433,104433.mp4,104433b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-1075,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStripe_04.png,None.png,Grade2-Frame.png,FFFFFF,FFFFFF,27072921605,27073183749,,,,,,,,,,,,,,,,Bay,104433,43,0,0,0,1,64,4,0,5,0,0,100,100,100,2,3,3,0,200,63,70,3,0.20,0,62,74,3,0.20,0,63,75,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726734,9058322,11192727,27072921605,27073183749,25,81,26,4,20,75,34,10,18,73,37,12,24,67,41,48,45,38,20,54,29,47,48,40,39,48,48,40,45,38,45,48,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104434,104434.mp4,104434b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-1076,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStar_05.png,hrs_horseLegMarking_07.png,Grade2-Frame.png,FFFFFF,FFFFFF,28613804037,28623503365,,,,,,,,,,,,,,,,Bloody Bay,104434,43,0,0,0,1,65,11,5,13,0,0,100,100,100,2,3,3,0,200,65,68,3,0.20,0,54,63,3,0.20,0,63,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726671,9058258,11708822,28613804037,28623503365,26,83,24,3,40,100,0,0,30,88,17,0,47,23,34,32,37,38,55,25,20,35,32,32,31,29,37,29,30,40,33,30,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104435,104435.mp4,104435b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-1077,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,None.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,28912648197,28903473157,,,,,,,,,,,,,,,,Bay,104435,43,0,0,0,1,64,0,3,3,0,0,100,100,100,2,3,3,0,200,56,66,3,0.20,0,65,71,3,0.20,0,55,65,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198285,9058386,10926613,28912648197,28903473157,35,94,9,0,22,78,30,7,37,96,6,0,61,19,39,44,38,35,24,24,51,41,36,36,41,34,41,41,39,32,33,43,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104436,104436.mp4,104436b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-1078,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_03.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,27605073925,27595898885,,,,,,,,,,,,,,,,Chestnut,104436,43,0,0,0,1,68,3,1,19,0,0,100,100,100,2,3,3,0,200,59,67,3,0.20,0,60,70,3,0.20,0,58,67,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7464527,9582612,10922389,27605073925,27595898885,32,90,15,0,27,84,23,2,32,90,14,0,61,22,41,42,41,39,24,54,19,36,35,37,39,38,39,33,42,37,37,36,10,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104437,104437.mp4,104437b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-1079,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStripe_01.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,27592491013,27583315973,,,,,,,,,,,,,,,,Bay,104437,43,0,0,0,1,64,1,3,15,1,0,100,100,100,2,3,3,0,200,56,66,3,0.20,0,56,70,3,0.20,0,58,70,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7464525,9058322,10930582,27592491013,27583315973,35,94,9,0,30,87,18,0,29,85,20,0,47,17,31,36,39,34,19,50,21,38,29,32,37,35,31,36,39,40,35,29,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104438,104438.mp4,104438b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-1080,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,27836809221,27827634181,,,,,,,,,,,,,,,,Bloody Bay,104438,43,0,0,0,1,65,7,1,13,0,0,100,100,100,2,3,3,0,200,69,75,3,0.20,0,57,65,3,0.20,0,68,73,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198286,9058258,10922518,27836809221,27827634181,15,68,44,16,36,95,8,0,18,72,38,13,52,27,42,40,38,42,56,25,30,43,43,40,40,35,42,37,48,42,46,44,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104439,104439.mp4,104439b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-1081,hrs_bodyGreyDappled_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,70,hrs_headMarkingStar_05.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,27594063877,28624027653,,,,,,,,,,,,,,,,Dappled Grey,104439,43,0,0,0,1,70,11,4,22,1,0,100,100,100,2,3,3,0,200,64,69,3,0.20,0,55,62,3,0.20,0,63,68,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7714382,9844690,11180566,27594063877,28624027653,26,82,25,4,41,101,0,0,28,85,22,1,51,16,38,36,33,36,44,25,24,31,31,36,39,40,39,30,32,37,39,33,0,1,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104440,104440.mp4,104440b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-1082,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_01.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,28634251269,28634513413,,,,,,,,,,,,,,,,Brown,104440,43,0,0,0,1,67,1,2,18,0,0,100,100,100,2,3,3,0,200,56,68,3,0.20,0,67,73,3,0.20,0,59,67,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7194190,9058388,11454870,28634251269,28634513413,32,90,14,0,18,73,37,12,32,90,15,0,58,31,42,39,39,42,31,29,63,43,45,46,44,38,46,36,38,45,41,38,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104441,104441.mp4,104441b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-1083,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStar_03.png,None.png,Grade2-Frame.png,FFFFFF,FFFFFF,27310948357,27320647685,,,,,,,,,,,,,,,,Black,104441,43,0,0,0,1,66,9,0,20,1,0,100,100,100,2,3,3,0,200,63,68,3,0.20,0,63,70,3,0.20,0,59,71,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7718478,9316369,10926551,27310948357,27320647685,28,85,22,1,25,81,26,4,26,83,24,3,64,29,43,37,41,41,28,66,22,42,46,44,47,38,48,45,47,36,47,45,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104442,104442.mp4,104442b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-1084,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_01.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,27827372037,27827634181,,,,,,,,,,,,,,,,Bloody Bay,104442,43,0,0,0,1,65,1,4,24,0,0,100,100,100,2,3,3,0,200,67,77,3,0.20,0,56,67,3,0.20,0,68,73,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7452239,9844690,10926615,27827372037,27827634181,13,66,46,18,34,92,12,0,18,72,38,13,57,31,47,46,37,40,60,26,20,47,37,47,37,47,42,46,37,35,37,37,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104443,104443.mp4,104443b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-1085,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,27314618373,27324317701,,,,,,,,,,,,,,,,Chestnut,104443,43,0,0,0,1,68,7,1,6,1,0,100,100,100,2,3,3,0,200,59,76,3,0.20,0,60,72,3,0.20,0,61,69,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7718480,9844754,11180502,27314618373,27324317701,20,75,35,10,24,80,27,5,28,85,22,1,65,28,35,41,41,43,29,63,21,48,45,40,40,36,37,47,36,36,35,36,5,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104444,104444.mp4,104444b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-1086,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_02.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,28372107269,28372369413,,,,,,,,,,,,,,,,Brown,104444,43,0,0,0,1,67,2,7,10,0,0,100,100,100,2,3,3,0,200,67,70,3,0.20,0,55,65,3,0.20,0,66,70,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7464527,9848786,11446678,28372107269,28372369413,22,78,30,7,37,96,6,0,23,79,29,7,53,26,43,38,41,41,48,22,19,42,43,37,39,44,34,32,38,35,35,38,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104445,104445.mp4,104445b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-1087,hrs_bodyGreyDappled_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,70,hrs_headMarkingStar_01.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,27832614917,27842314245,,,,,,,,,,,,,,,,Dappled Grey,104445,43,0,0,0,1,70,6,1,22,0,0,100,100,100,2,3,3,0,200,66,73,3,0.20,0,59,67,3,0.20,0,66,73,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7984783,9844690,11454871,27832614917,27842314245,19,74,36,11,32,90,15,0,19,74,36,11,31,58,37,42,43,37,67,20,28,42,35,46,36,47,36,40,38,44,42,44,0,0,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104446,104446.mp4,104446b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-1088,hrs_bodyLightGreyDappled_AM.png,hrs_hair_White_head.png,hrs_hair_White_neck.png,71,hrs_headMarkingStripe_04.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,27070300165,27070562309,,,,,,,,,,,,,,,,Dappled Light Grey,104446,43,0,0,0,1,71,4,4,8,1,0,100,100,100,2,3,3,0,200,57,68,3,0.20,0,60,68,3,0.20,0,61,72,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198287,9058323,11442710,27070300165,27070562309,32,90,15,0,30,87,18,0,24,80,28,6,55,19,40,41,41,38,26,57,26,44,35,42,39,43,37,36,40,44,39,40,2,1,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
104447,104447.mp4,104447b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-1089,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_05.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,28103671813,28094496773,,,,,,,,,,,,,,,,Bloody Bay,104447,43,0,0,0,1,65,5,1,4,1,0,100,100,100,2,3,3,0,200,66,70,3,0.20,0,58,64,3,0.20,0,66,73,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7718543,9582546,11454871,28103671813,28094496773,23,79,29,7,36,95,7,0,19,74,36,11,28,52,44,38,38,32,53,28,19,41,36,33,32,34,40,38,44,34,38,38,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
